zipcode,bldgno1,street1,stsufx1,bldno2,street2,stsufx2,city,county,status1,status2,status3,block,lot,boro
10457,1779,WEEKS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (16),NA,2796,36,2
10457,1801,WEEKS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,2826,102,2
10457,1810,WEEKS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,2800,4,2
10457,1814,WEEKS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,2800,6,2
10457,1824,WEEKS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,2800,8,2
10458,4533,3RD,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3052,18,2
10458,2328,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3073,7,2
10458,2331,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3065,67,2
10458,2352,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3073,17,2
10458,2363,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3065,53,2
10458,2380,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3073,39,2
10458,2389,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3065,46,2
10458,2415,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3066,7501,2
10458,2474,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3077,42,2
10458,2480,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3078,3,2
10458,2500,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3078,10,2
10458,2333F,ARTHUR,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING B,GARDEN COMPLEX,NA,3065,66,2
10458,2550,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3286,11,2
10458,2555,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3293,83,2
10458,2566,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3286,24,2
10458,2580,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3286,34,2
10458,2601,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3293,58,2
10458,2604,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3287,3,2
10458,2605,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3293,56,2
10458,2609,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3293,54,2
10458,2670,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3287,31,2
10458,2705,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3294,53,2
10458,2714,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3287,50,2
10458,2718,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3287,53,2
10458,2732 TO 2734,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3287,56,2
10458,2771,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3295,70,2
10458,2786,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3290,14,2
10458,2800,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3290,23,2
10458,2804,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3290,25,2
10458,2835,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3295,53,2
10458,2837 TO 2839,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3295,49,2
10458,2848,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3291,35,2
10458,2861,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3296,55,2
10458,2869,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3296,50,2
10458,2875,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3296,47,2
10458,2929,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3297,1,2
10458,2936,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3292,70,2
10458,2950,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3292,75,2
10458,2955,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,J-51,NA,3298,46,2
10458,2956,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3292,79,2
10458,2957,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING B,ROOMING HOUSE,NA,3298,45,2
10458,2977,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3298,38,2
10458,2984,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3292,88,2
10458,2986,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3292,89,2
10458,3026,BAINBRIDGE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3299,13,2
10458,2292,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3052,1,2
10458,2296,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3052,3,2
10458,2300,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3052,5,2
10458,2326,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3052,28,2
10458,2378,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3055,9,2
10458,2382,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3055,10,2
10458,2386,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3055,11,2
10458,2500,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3059,61,2
10458,2530,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3273,310,2
10458,2532,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3273,311,2
10458,2536,BATHGATE,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3273,313,2
10458,2302,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3103,3,2
10458,2307,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3089,61,2
10458,2311,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3089,55,2
10458,2325,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (16),NA,3089,51,2
10458,2350,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3103,26,2
10458,2353 TO 2355,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3089,37,2
10458,2405,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3090,26,2
10458,2409 TO 2411,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3090,23,2
10458,2414,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3105,1,2
10458,2416,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3105,3,2
10458,2418,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3105,4,2
10458,2424,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3105,7,2
10458,2428,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3105,8,2
10458,2451,BEAUMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING B,NA,NA,3090,57,2
10458,211,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3306,53,2
10458,222,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3320,44,2
10458,239,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING B,NA,NA,3303,46,2
10458,241,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING B,NA,NA,3303,46,2
10458,243,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3303,45,2
10458,250,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3297,43,2
10458,265,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3298,5,2
10458,266,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3297,11,2
10458,278,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3297,19,2
10458,305,BEDFORD PARK,BLVD,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3292,68,2
10458,311 TO 319,BEDFORD PARK,BLVD,2951,PERRY,AVE,BRONX,60,MULTIPLE DWELLING A,NA,NA,3292,62,2
10458,321 TO 325,BEDFORD PARK,BLVD,2950,PERRY,AVE,BRONX,60,MULTIPLE DWELLING B,NA,NA,3292,6,2
10458,2303,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3087,30,2
10458,2309,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3087,27,2
10458,2310,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3088,3,2
10458,2315,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3087,25,2
10458,2319,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3087,23,2
10458,2340,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3088,17,2
10458,2377,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3074,32,2
10458,2381,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3074,30,2
10458,2383,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3074,29,2
10458,2394,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3074,44,2
10458,2457 TO 2459,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3076,55,2
10458,2460,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3075,134,2
10458,2462,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3075,135,2
10458,2464,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3075,136,2
10458,2466,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3075,137,2
10458,2467,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3076,51,2
10458,2468,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3075,138,2
10458,2480,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3091,1,2
10458,2490,BELMONT,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,421-A (1-15),NA,3091,5,2
10458,2985,BOTANICAL,SQ,2980 TO 2984,BOTANICAL,SQ,BRONX,60,MULTIPLE DWELLING A,NA,NA,3274,21,2
10458,2995,BOTANICAL,SQ,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3274,27,2
10458,2550,BRIGGS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,GARDEN COMPLEX,NA,3293,18,2
10458,2570,BRIGGS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING B,NA,NA,3293,26,2
10458,2595,BRIGGS,AVE,NA,NA,NA,BRONX,60,MULTIPLE DWELLING A,NA,NA,3293,146,2
